Unnamed: 0,id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
20192,1010240015,2014,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,54.505115329,18.567875438,73.072990767,193.4275126588,6.0648148437,New York City Benchmarking and Audit Ordinances
20193,1010240015,2015,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,44.6323405898,17.3289657322,61.961306322,160.9403083307,5.0186523374,New York City Benchmarking and Audit Ordinances
20194,1010240015,2016,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,44.5056870144,16.165090579,60.6707775934,159.1459659199,4.8422230788,New York City Benchmarking and Audit Ordinances
20195,1010240015,2017,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,87,Unknown,44.7080424406,18.4147871278,63.1228295685,162.480997817,4.8919240509,New York City Benchmarking and Audit Ordinances
20196,1010240015,2018,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,74,Unknown,42.4440202612,22.8889190771,65.3329393384,160.7409265129,4.8925708416,New York City Benchmarking and Audit Ordinances
20197,1010240015,2019,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,40.8216765907,18.7909004179,59.6125770086,150.7291449962,4.4915454412,New York City Benchmarking and Audit Ordinances
20198,1010240015,2020,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,766115.0,1989,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,30.6710438824,14.2638924197,44.9349363021,113.4237486944,3.3843482141,New York City Benchmarking and Audit Ordinances
20199,1010240038,2010,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,51,Unknown,65.5068096094,75.0916281882,140.5984377976,295.8012794009,10.4206235593,New York City Benchmarking and Audit Ordinances
20200,1010240038,2011,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,57,Unknown,63.5785706257,61.2647892868,124.8433599125,273.1475898622,9.6559004997,New York City Benchmarking and Audit Ordinances
20201,1010240038,2012,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,70,Unknown,60.9192260766,59.1851206378,120.1043467144,262.3037177958,9.5820507346,New York City Benchmarking and Audit Ordinances
20202,1010240038,2013,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,73,Unknown,59.0523483067,69.0665260467,128.1188743535,268.301278256,9.9428974597,New York City Benchmarking and Audit Ordinances
20203,1010240038,2014,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,56.3531496025,69.9472571868,126.3004067893,260.8836518182,9.6399747965,New York City Benchmarking and Audit Ordinances
20204,1010240038,2015,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,79,Unknown,54.230519247,66.9676930267,121.1982122737,250.6395189058,9.1459581155,New York City Benchmarking and Audit Ordinances
20205,1010240038,2016,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,66,Unknown,56.768057227,67.9062418957,124.6742991228,259.5420248673,9.2988063051,New York City Benchmarking and Audit Ordinances
20206,1010240038,2017,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,72,Unknown,52.9634491068,54.7221710825,107.6856201893,231.794403979,7.9645032582,New York City Benchmarking and Audit Ordinances
20207,1010240038,2018,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,47,Unknown,54.5432127342,67.0378378041,121.5810505383,251.5150990421,8.7681370503,New York City Benchmarking and Audit Ordinances
20208,1010240038,2019,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,64,Unknown,47.5024558058,55.8926679291,103.3951237349,216.2246400463,7.4856017456,New York City Benchmarking and Audit Ordinances
20209,1010240038,2020,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,675270.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,64,Unknown,41.5308936737,49.583470704,91.1143643777,189.8531362935,6.5877414433,New York City Benchmarking and Audit Ordinances
20214,1010240131,2019,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,48945.0,1921,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,71,Unknown,21.8060564657,32.9421816992,54.7482381649,101.7597151176,4.1684056824,New York City Benchmarking and Audit Ordinances
20215,1010240131,2020,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,48945.0,1921,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,76,Unknown,23.0058822298,20.6897332067,43.6956154365,93.1399722238,3.3609412625,New York City Benchmarking and Audit Ordinances
20241,1010260021,2011,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,52150.0,1918,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,0,Unknown,65.9820876318,72.0495177373,138.0316053691,282.8357487881,9.6237783530,New York City Benchmarking and Audit Ordinances
20242,1010260021,2013,10019,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,52150.0,1918,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,60,Unknown,55.5351255992,62.9231006711,118.4582262704,240.4495500863,8.3805094026,New York City Benchmarking and Audit Ordinances
