YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,Electricity(kWh),NaturalGas(kBtu),GHGEmissionsIntensity
1979.0,1.0,1.0,36982.0,68.0,77729.0,93239.0,0.18
1984.0,4.0,1.0,26568.0,99.0,180957.0,520585.6,0.13
2003.0,4.0,1.0,27076.0,89.0,191776.0,784722.6,0.14
1981.0,42.0,1.0,1249055.0,80.0,11370780.0,12066170.4,0.21
1907.0,3.0,1.0,35647.0,90.6,194547.0,725971.0,1.19
1966.0,2.0,1.0,21300.0,80.6,187238.0,611424.4,0.17
1961.0,3.0,1.0,22960.0,76.8,152664.0,2054149.0,4.87
1988.0,1.0,1.0,52924.0,78.0,573642.0,830322.0,0.21
2000.0,3.0,1.0,57132.0,54.0,613629.0,2704094.2,0.34
1967.0,4.0,1.0,42816.0,68.0,390363.0,1384307.0,0.18
1976.0,3.0,1.0,24288.0,83.0,176904.0,547320.6,0.14
2008.0,14.0,1.0,362033.0,72.0,3550487.0,0.0,0.3
1961.0,4.0,4.0,30834.0,93.0,218640.0,782630.4,0.14
1910.0,2.0,1.0,24600.0,56.0,53112.0,548760.0,1.23
1996.0,6.0,1.0,147852.0,77.2,1193350.0,900810.0,1.16
1963.0,2.0,1.0,26210.0,40.0,56144.0,1015044.0,2.09
2000.0,6.0,1.0,103554.0,94.0,604262.0,1772971.2,0.16
1999.0,2.0,1.0,67235.0,60.0,403779.0,1525600.0,1.32
1978.0,2.0,1.0,89200.0,38.0,1350760.0,807538.0,0.78
1960.0,1.0,1.0,119661.0,97.0,227129.0,764.0,0.04
1980.0,11.0,1.0,53290.0,87.0,482192.0,1280660.2,0.18
1997.0,4.0,1.0,43644.0,100.0,139594.0,607340.0,1.05
1957.0,2.0,2.0,21596.0,83.0,167285.0,694640.4,0.15
1928.0,3.0,1.0,60375.0,60.0,2168741.0,4619191.0,4.77
2011.0,1.0,1.0,60876.0,78.0,2717600.0,5425036.0,5.61
1948.0,1.0,1.0,41521.0,35.4,485823.0,1787895.0,3.68
1959.0,1.0,2.0,67450.0,96.0,740291.0,839250.0,0.88
1961.0,4.0,1.0,23727.0,77.0,224223.0,518481.6,0.19
1910.0,3.0,2.0,23597.0,37.0,268908.0,1253932.0,3.04
1983.0,4.0,1.0,41707.0,80.0,411337.0,20367.0,0.35
2017.0,15.0,1.0,236367.0,69.0,1944942.0,4659108.2,0.21
1978.0,2.0,1.0,89200.0,83.0,1611702.0,962811.0,0.93
1973.0,1.0,1.0,36000.0,26.0,123922.0,3362650.0,5.02
1999.0,2.0,1.0,49252.0,7.0,719081.0,1433424.0,1.83
1968.0,8.0,1.0,147672.0,63.0,1122105.0,1936137.2,0.25
2007.0,8.0,1.0,66204.0,98.0,299520.0,909363.0,1.18
2000.0,3.0,1.0,29351.0,82.0,206125.0,530077.0,0.14
1905.0,7.0,1.0,50120.0,98.0,219091.0,1427884.6,0.1
2012.0,6.0,1.0,24962.0,89.0,197894.0,364730.4,0.16
2011.0,5.0,1.0,140254.0,86.0,892275.0,1835560.0,0.95
1989.0,2.0,1.0,57298.0,70.0,502684.0,1155204.8,0.17
1930.0,3.0,1.0,38500.0,51.0,78323.0,1994070.0,3.39
1920.0,8.0,1.0,60660.0,35.0,843158.0,1609542.0,0.28
1900.0,3.0,1.0,26830.0,52.6,323328.0,1057170.0,2.33
1953.0,2.0,1.0,20645.0,68.6,232475.0,774453.0,0.22
1986.0,4.0,1.0,28328.0,70.0,229992.0,316288.8,0.16
2001.0,7.0,1.0,137324.0,99.0,549620.0,1091007.0,0.75
1963.0,4.0,1.0,48423.0,100.0,192030.0,514130.2,0.09
1998.0,5.0,1.0,31266.0,94.0,164368.0,1004536.8,0.14
1969.0,2.0,1.0,52088.0,77.8,117982.0,966510.0,1.03
1990.0,5.0,1.0,39050.0,93.0,306371.0,0.0,0.16
1998.0,5.0,1.0,240454.0,81.0,1682492.0,3302150.2,0.28
1986.0,4.0,1.0,21312.0,69.0,131634.0,375511.8,0.12
2003.0,4.0,1.0,27076.0,85.0,200186.0,697655.0,0.15
1910.0,5.0,1.0,79920.0,85.8,683348.0,1146552.4,0.17
1948.0,2.0,1.0,47237.0,93.2,1703142.0,2528835.0,0.71
2011.0,3.0,1.0,29646.0,90.0,208328.0,347945.2,0.14
1966.0,6.0,1.0,46351.0,88.0,307662.0,1076250.8,0.15
1982.0,2.0,1.0,36600.0,82.4,75627.0,1186379.8,0.04
1970.0,5.0,1.0,93857.0,90.0,443008.0,1094460.0,0.91
1950.0,1.0,1.0,36000.0,33.8,679199.0,588992.0,1.24
2007.0,4.0,1.0,52134.0,40.0,568811.0,2090192.4,0.3
1900.0,7.0,1.0,89550.0,67.0,1161753.0,1105122.4,0.61
2003.0,6.0,1.0,39090.0,30.0,413410.0,1220490.6,0.21
1925.0,2.0,1.0,44098.0,29.0,551544.0,39157.0,1.85
1973.0,26.0,1.0,187080.0,90.0,1341171.0,1027150.0,0.43
2018.0,7.0,1.0,100435.0,94.0,807792.0,1034200.0,1.13
2005.0,6.0,1.0,79644.0,62.0,625256.0,620382.4,0.16
1966.0,4.0,1.0,26873.0,88.4,164969.0,487297.2,0.12
2014.0,7.0,1.0,318835.0,100.0,1466732.0,2718890.0,0.73
1922.0,11.0,1.0,92190.0,35.0,1123203.0,2046793.0,7.84
1910.0,3.0,1.0,20022.0,92.0,147224.0,233620.0,0.76
1960.0,2.0,1.0,34110.0,33.0,755000.0,2421489.0,0.44
1999.0,6.0,1.0,65712.0,96.0,333580.0,297554.0,0.5
1913.0,3.0,1.0,22866.0,52.0,344870.0,354369.0,1.12
1990.0,4.0,1.0,82065.0,97.0,364756.0,1219533.8,0.15
1960.0,3.0,1.0,20289.0,48.4,268003.0,1196883.0,3.39
1993.0,3.0,1.0,24178.0,73.0,149760.0,585616.0,1.41
1929.0,4.0,1.0,25380.0,96.0,63586.0,1126351.0,2.4
1949.0,1.0,1.0,41221.0,91.0,395604.0,786760.0,1.2
1909.0,6.0,1.0,51976.0,3.0,867365.0,2705577.0,3.09
1912.0,6.0,4.0,1750319.0,81.0,22023190.0,8692517.0,0.51
1977.0,1.0,1.0,35844.0,97.0,314877.0,751687.0,0.17
1969.0,1.0,1.0,37351.0,8.0,386010.0,1148198.0,1.83
1996.0,6.0,1.0,43222.0,88.0,226886.0,795520.0,1.08
2012.0,7.0,1.0,157070.0,97.0,1010390.0,1292500.0,0.74
1929.0,3.0,1.0,36282.0,95.0,186497.0,392102.0,0.78
2013.0,6.0,1.0,79805.0,41.0,1171568.0,3427225.0,2.81
2000.0,5.0,1.0,49649.0,100.0,227542.0,1299537.8,0.14
1960.0,2.0,1.0,34110.0,53.0,610029.0,1406800.8,0.35
1990.0,4.0,1.0,20378.0,82.2,147546.0,139205.0,0.51
1920.0,3.0,1.0,23422.0,70.0,73485.0,1725088.0,3.97
1997.0,5.0,1.0,26843.0,99.0,91253.0,296461.0,0.8
1988.0,1.0,1.0,52924.0,90.0,461847.0,1662792.8,0.17
1970.0,7.0,1.0,54372.0,79.0,438315.0,1722583.6,0.26
2001.0,4.0,1.0,21388.0,59.8,132376.0,574676.0,0.15
1986.0,1.0,1.0,33392.0,33.6,578004.0,2158843.8,0.34
2019.0,15.0,1.0,335067.0,85.0,2132194.0,602910.0,0.29
1968.0,4.0,1.0,33192.0,52.0,293245.0,828413.0,0.17
1965.0,2.0,1.0,58640.0,37.8,1095609.0,3970631.4,0.37
1961.0,2.0,1.0,55974.0,98.0,776369.0,3503157.0,3.59
1981.0,5.0,1.0,20280.0,82.4,152560.0,547625.6,0.15
2007.0,4.0,1.0,26375.0,87.6,167639.0,702600.0,1.54
2001.0,6.0,1.0,88592.0,96.0,626810.0,1352950.0,1.45
2001.0,14.0,1.0,310490.0,53.0,4089318.0,5459450.0,1.19
1970.0,2.0,1.0,93397.0,1.0,1741145.0,11001857.0,6.61
2011.0,3.0,1.0,31930.0,54.0,351544.0,1189444.6,0.22
2002.0,6.0,1.0,81608.0,98.0,435014.0,17401.0,0.17
2001.0,6.0,1.0,80592.0,88.0,458365.0,21898.0,0.2
2007.0,4.0,1.0,37090.0,54.0,265459.0,23640.0,0.18
1995.0,1.0,1.0,101830.0,67.0,1537299.0,5433177.0,3.13
1978.0,4.0,1.0,85385.0,77.0,1437515.0,763431.2,0.53
1957.0,1.0,1.0,25520.0,100.0,185219.0,1469311.0,3.2
1937.0,1.0,1.0,234144.0,91.0,269092.0,3774990.0,0.88
1921.0,3.0,1.0,21499.0,91.0,165946.0,201914.4,0.15
2001.0,5.0,1.0,72989.0,93.0,511675.0,620540.2,0.22
1966.0,1.0,1.0,22282.0,67.0,100441.0,166760.0,0.49
1997.0,5.0,1.0,95420.0,90.0,529910.0,1127214.0,0.91
1972.0,10.0,1.0,97978.0,79.0,873704.0,1634950.0,1.06
1968.0,1.0,1.0,174227.0,70.0,2745094.0,1998860.0,0.92
1978.0,13.0,1.0,91600.0,15.0,1271267.0,2955575.8,0.32
1960.0,10.0,1.0,1739802.0,59.0,46049940.0,414810.0,9.0
1902.0,6.0,1.0,74211.0,97.0,407846.0,582081.4,0.12
1961.0,2.0,1.0,20022.0,86.0,154853.0,752137.8,0.15
1910.0,4.0,1.0,72820.0,96.0,389946.0,997238.0,1.03
1991.0,4.0,1.0,32040.0,49.0,241931.0,666499.0,1.25
2004.0,4.0,1.0,80155.0,91.0,357508.0,818846.0,0.63
1907.0,3.0,1.0,35647.0,45.0,161058.0,1712056.0,2.63
1988.0,3.0,1.0,55353.0,73.0,431008.0,1578431.8,0.15
1966.0,4.0,1.0,39757.0,68.0,285253.0,699902.6,0.16
1999.0,6.0,1.0,139650.0,71.0,701469.0,2257272.0,1.34
2012.0,11.0,1.0,526423.0,97.0,4855052.0,898308.0,0.43
1921.0,4.0,1.0,127268.0,69.0,1693499.0,597370.0,0.63
2002.0,4.0,7.0,1552140.0,90.0,10417500.0,7052360.0,0.56
1971.0,1.0,1.0,50546.0,90.0,293295.0,75529.0,0.19
1986.0,2.0,3.0,56130.0,45.4,925434.0,4145100.0,4.24
2005.0,6.0,1.0,106524.0,91.0,801602.0,52381.0,0.31
2007.0,8.0,1.0,128571.0,95.2,481923.0,1535410.0,0.78
1993.0,3.0,1.0,25194.0,39.0,224005.0,407010.0,1.21
1979.0,12.0,1.0,74327.0,43.0,730831.0,1594554.0,1.33
2000.0,6.0,1.0,103554.0,92.0,575024.0,2793197.0,0.16
1959.0,5.0,1.0,113173.0,86.0,901152.0,2449474.0,2.09
1994.0,6.0,1.0,97517.0,96.6,536296.0,995890.0,0.98
2001.0,16.0,1.0,590869.0,96.0,2663766.0,5972680.0,0.9
1925.0,8.0,1.0,57504.0,91.0,387636.0,586790.0,0.79
1926.0,2.0,1.0,20400.0,58.0,85200.0,345913.0,0.98
1980.0,4.0,1.0,27480.0,87.0,174271.0,201537.8,0.13
1999.0,4.0,1.0,34459.0,78.0,248987.0,1578590.6,0.14
1979.0,7.0,1.0,131143.0,94.0,1549913.0,618364.0,1.44
2006.0,6.0,1.0,46951.0,62.2,300684.0,723884.2,0.17
1998.0,6.0,1.0,328947.0,97.0,2045942.0,173580.0,0.2
1983.0,5.0,1.0,66460.0,60.8,758515.0,3238692.0,2.81
1992.0,3.0,1.0,26389.0,62.4,229113.0,954987.8,0.17
1976.0,3.0,1.0,36172.0,76.0,220016.0,450692.4,0.12
2004.0,7.0,1.0,169931.0,76.0,964689.0,1478721.8,0.17
1900.0,5.0,1.0,33300.0,44.0,407700.0,213662.0,0.58
1926.0,8.0,1.0,102761.0,49.2,1065843.0,385189.0,2.2
1979.0,2.0,1.0,43016.0,95.0,45092.0,1331772.0,1.9
1900.0,3.0,1.0,27140.0,94.8,154023.0,160693.0,0.43
2018.0,1.0,3.0,116756.0,43.0,1309471.0,4245463.0,2.15
1971.0,2.0,1.0,39953.0,94.0,320737.0,467653.0,0.78
1900.0,3.0,1.0,28142.0,96.0,121366.0,92381.0,1.24
1924.0,4.0,1.0,63150.0,74.0,771641.0,868585.0,0.97
1910.0,7.0,1.0,42078.0,89.0,254858.0,583255.0,0.85
2015.0,6.0,1.0,20838.0,96.0,186090.0,391629.0,1.17
1981.0,42.0,1.0,1249055.0,93.0,11686460.0,4517147.2,0.22
1991.0,5.0,1.0,138106.0,75.0,2103111.0,3064652.8,0.34
1929.0,27.0,1.0,216571.0,73.0,1888522.0,3713367.2,3.92
1971.0,1.0,1.0,51704.0,76.0,280079.0,625296.0,0.75
1962.0,3.0,1.0,43330.0,66.4,363808.0,1091787.8,0.17
1994.0,3.0,1.0,66610.0,84.2,96546.0,310963.0,0.28
1920.0,3.0,1.0,169785.0,59.2,2664506.0,4475680.0,2.74
1989.0,3.0,1.0,21990.0,98.0,162067.0,434620.6,0.15
2017.0,6.0,1.0,96529.0,100.0,367268.0,783594.0,0.65
2005.0,1.0,2.0,57952.0,77.0,456891.0,2163016.0,2.13
1985.0,4.0,1.0,86995.0,97.0,460918.0,916413.0,0.16
1957.0,16.0,1.0,151680.0,31.0,767309.0,9316181.0,3.82
2019.0,4.0,1.0,31016.0,93.0,222713.0,323210.0,0.69
2006.0,3.0,1.0,102290.0,60.2,1404451.0,228300.0,0.67
1907.0,5.0,1.0,41452.0,97.0,138672.0,1405854.0,1.86
1946.0,1.0,1.0,24295.0,82.4,47114.0,485598.4,0.04
1999.0,4.0,1.0,243334.0,96.0,1195653.0,110.0,0.17
1913.0,3.0,1.0,43878.0,58.6,248294.0,205412.0,0.36
2004.0,11.2,1.0,225982.0,44.0,4001526.0,4395163.2,4.27
1904.0,3.0,1.0,60000.0,11.0,441132.0,2369489.0,2.24
1979.0,4.0,1.0,22365.0,64.0,211049.0,214251.2,0.19
1960.0,4.0,1.0,24948.0,98.0,180577.0,289498.4,0.14
2015.0,7.0,1.0,92208.0,93.0,551608.0,886133.0,0.72
2014.0,7.0,1.0,72356.0,96.0,553612.0,799460.0,0.74
1992.0,5.0,1.0,44715.0,86.0,392867.0,521807.0,1.71
1925.0,3.0,1.0,38297.0,35.0,222320.0,1321767.0,1.94
1969.0,49.0,1.0,1123435.0,77.0,10832200.0,5492600.0,0.67
1969.0,2.0,1.0,25872.0,41.0,288821.0,1413896.0,3.12
1988.0,4.0,1.0,40152.0,92.0,134821.0,793042.0,0.13
1998.0,4.0,1.0,63236.0,88.0,404963.0,87773.0,0.22
1969.0,4.0,1.0,23596.0,81.8,156221.0,1753326.0,0.13
1981.0,3.0,1.0,22895.0,79.0,70580.0,248986.0,0.64
1969.0,4.0,1.0,56104.0,76.0,405537.0,1983742.0,0.14
2007.0,4.0,1.0,29421.0,84.0,292314.0,7727.0,0.44
1994.0,14.0,8.0,2080885.0,71.0,39582848.0,15601727.0,7.21
1981.0,3.0,1.0,24492.0,83.0,162815.0,365712.8,0.15
1980.0,2.0,1.0,321333.0,94.0,1249146.0,2731180.0,0.62
2005.0,4.0,1.0,30918.0,43.0,245692.0,911018.0,0.25
1998.0,5.0,1.0,32870.0,86.0,204691.0,300890.8,0.19
2016.0,5.0,1.0,108857.0,100.0,534693.0,743952.0,0.61
1924.0,3.0,1.0,25808.0,66.0,149525.0,795250.0,1.75
2003.0,4.0,1.0,93997.0,23.0,2458319.0,771400.0,2.63
1900.0,4.0,1.0,42804.0,82.8,234190.0,818501.0,1.12
1970.0,1.0,1.0,26400.0,85.0,141959.0,251664.0,0.11
2013.0,6.0,1.0,24457.0,98.0,218501.0,320970.0,0.87
1916.0,3.0,1.0,28256.0,91.0,180069.0,49590.0,0.22
2015.0,5.0,1.0,69451.0,94.0,267490.0,691053.0,0.6
1960.0,4.0,1.0,20539.0,75.4,202439.0,532117.8,0.2
2004.0,2.0,1.0,21075.0,85.0,151626.0,980420.0,2.61
1927.0,3.0,1.0,29656.0,93.0,153666.0,335660.0,0.7
2017.0,4.0,1.0,51521.0,70.0,380760.0,688730.0,0.2
2008.0,4.0,1.0,289841.0,49.0,1482138.0,5725170.0,1.99
2014.0,7.0,1.0,209583.0,100.0,1182930.0,2309047.0,1.0
1969.0,24.0,1.0,332210.0,62.0,2106940.0,2728144.0,1.48
1903.0,3.0,1.0,28600.0,82.2,210073.0,237016.0,0.58
2008.0,4.0,1.0,41784.0,85.0,346171.0,868210.4,0.21
1968.0,1.0,1.0,35946.0,89.2,82859.0,161743.0,0.28
1958.0,6.0,1.0,39212.0,91.0,368502.0,421038.4,0.19
1985.0,4.0,1.0,84385.0,100.0,476837.0,897445.4,0.16
2005.0,8.0,1.0,136998.0,73.0,796375.0,742747.0,0.6
2001.0,6.0,1.0,80592.0,94.0,439507.0,6370.0,0.18
1992.0,4.0,1.0,34813.0,83.0,254237.0,727866.4,0.14
1969.0,2.0,1.0,98539.0,47.6,1266936.0,204624.0,0.36
2016.0,4.0,1.0,37100.0,93.0,258570.0,232260.0,0.47
1970.0,1.0,1.0,42239.0,60.0,257984.0,1640820.0,2.18
1958.0,1.0,1.0,38624.0,82.0,210511.0,789010.0,1.19
1949.0,3.0,1.0,44672.0,91.0,146511.0,1782758.0,2.18
1979.0,10.0,1.0,75070.0,40.0,1035246.0,829041.8,0.27
1906.0,5.0,1.0,26840.0,66.0,314356.0,890222.8,0.23
1973.0,4.0,1.0,60601.0,97.0,291660.0,1814122.0,0.12
1981.0,3.0,1.0,24492.0,69.0,169116.0,408858.4,0.16
2003.0,7.0,1.0,106976.0,91.0,846644.0,830860.0,0.71
1996.0,3.0,1.0,53108.0,43.0,952716.0,71855.0,0.43
1979.0,1.0,1.0,39350.0,92.2,70001.0,1084670.0,1.5
2016.0,4.0,1.0,29549.0,34.0,311636.0,539900.8,0.25
1966.0,1.0,1.0,50200.0,75.4,148728.0,540000.0,0.63
1955.0,1.0,1.0,23100.0,83.8,199667.0,13799.0,0.2
1978.0,3.0,1.0,20390.0,82.6,155112.0,799839.0,0.15
2002.0,4.0,1.0,183524.0,96.0,878990.0,3819767.2,0.15
1967.0,2.0,1.0,90000.0,75.0,413543.0,222535.0,0.22
1980.0,4.0,1.0,109347.0,47.8,1879337.0,591829.0,0.98
1900.0,1.0,1.0,21850.0,90.0,26892.0,257421.0,0.65
1956.0,2.0,1.0,25862.0,45.0,325107.0,1506357.0,3.34
1930.0,4.0,1.0,36837.0,99.0,164666.0,859073.0,1.32
1963.0,4.0,1.0,29351.0,93.0,171457.0,711085.4,0.13
1976.0,4.0,1.0,21580.0,82.0,147894.0,646324.6,0.14
1992.0,14.0,1.0,690158.0,4.0,7139216.0,1905269.6,0.5
2001.0,4.0,1.0,51390.0,99.0,341888.0,1295793.2,0.13
2003.0,2.0,1.0,49965.0,68.0,801987.0,139062.0,0.47
2008.0,13.0,1.0,224105.0,81.8,1458708.0,2626860.0,0.75
1940.0,5.0,1.0,50356.0,99.0,139350.0,2028342.0,2.19
2008.0,4.0,1.0,242686.0,67.0,2502343.0,2896586.0,0.35
1955.0,2.0,1.0,21870.0,54.0,308281.0,699646.6,0.28
1904.0,15.0,1.0,163984.0,64.0,1905163.0,8606600.0,3.01
2015.0,4.0,1.0,51095.0,79.0,427858.0,1729950.0,2.07
1998.0,25.0,1.0,333176.0,88.0,3521264.0,1299900.0,1.08
1967.0,4.0,1.0,26528.0,86.6,184762.0,457564.4,0.14
1979.0,13.0,1.0,70200.0,26.0,1019602.0,1158856.6,0.29
2008.0,7.0,1.0,178911.0,83.0,661118.0,2960539.0,1.28
1979.0,1.0,1.0,30610.0,41.6,637877.0,3053254.0,5.7
1964.0,1.0,1.0,35000.0,46.0,127413.0,1561757.6,0.07
2015.0,7.0,1.0,325000.0,74.0,2362265.0,9428360.0,1.68
1928.0,9.0,1.0,48006.0,99.0,332102.0,1201160.0,1.46
1990.0,4.0,1.0,27344.0,59.8,266488.0,577891.8,0.24
2015.0,5.0,1.0,49062.0,97.0,218316.0,1434667.4,0.1
2014.0,6.0,1.0,55113.0,100.0,331465.0,955955.4,0.16
2011.0,3.0,1.0,29646.0,83.0,245925.0,1183875.8,0.16
1909.0,4.0,1.0,20260.0,79.6,184705.0,785758.4,0.18
1961.0,4.0,1.0,23727.0,57.0,234650.0,805281.2,0.2
1926.0,3.0,1.0,80004.0,100.0,4180956.0,546090.0,1.03
1974.0,2.0,1.0,24291.0,70.6,345494.0,871450.2,0.28
2000.0,6.0,1.0,103554.0,97.0,551706.0,931223.4,0.15
1999.0,5.0,1.0,80083.0,95.0,454658.0,600101.2,0.16
1957.0,1.0,1.0,50832.0,55.0,270842.0,1285618.0,1.45
1972.0,3.0,1.0,20368.0,83.0,177117.0,637173.6,0.17
1981.0,19.0,1.0,383515.0,78.0,4525725.0,16922882.8,0.3
1999.0,4.0,1.0,34962.0,86.0,207081.0,290558.4,0.18
1966.0,5.0,1.0,61107.0,93.0,433684.0,1797886.2,0.14
2005.0,7.0,1.0,289471.0,84.8,1358573.0,5259087.0,1.47
2012.0,4.0,1.0,43210.0,85.0,309191.0,663860.0,1.19
1986.0,3.0,1.0,40067.0,7.0,944174.0,697381.4,0.47
1902.0,4.0,1.0,27838.0,47.0,443092.0,655384.2,0.31
1908.0,3.0,1.0,23490.0,70.0,72440.0,1326060.0,3.05
1996.0,4.0,1.0,267335.0,92.8,1799043.0,2156730.0,1.49
2004.0,2.0,1.0,67371.0,69.0,413646.0,856174.0,0.8
1956.0,2.0,1.0,52784.0,12.0,1310228.0,363522.0,0.86
1906.0,3.0,1.0,87262.0,98.6,396679.0,2635261.0,1.69
1961.0,4.0,1.0,23727.0,67.0,233105.0,681090.6,0.19
1988.0,4.0,1.0,22448.0,83.0,155118.0,424304.4,0.14
1962.0,2.0,1.0,54984.0,61.0,538788.0,1771775.0,1.9
1949.0,2.0,1.0,65042.0,52.0,683022.0,1725957.2,0.21
1999.0,6.0,1.0,92841.0,90.0,471980.0,1175733.4,0.13
2017.0,2.0,1.0,102948.0,96.0,404841.0,88624.0,0.12
1999.0,4.0,1.0,34653.0,91.0,183908.0,341390.0,0.63
1963.0,5.0,1.0,27288.0,82.0,111552.0,806490.0,1.65
2014.0,10.0,1.0,336003.0,92.0,1762388.0,4113330.0,0.75
2009.0,17.0,1.0,413264.0,90.0,2680797.0,4423713.8,0.19
1925.0,5.0,1.0,52620.0,35.0,313170.0,3696035.0,3.84
2010.0,6.0,1.0,435501.0,96.0,2597105.0,3779307.0,0.68
2008.0,7.0,1.0,101530.0,84.0,541255.0,1706390.0,1.35
2015.0,4.0,1.0,51095.0,79.0,423382.0,1775430.0,2.12
1996.0,5.0,1.0,23821.0,69.4,88690.0,607860.0,1.43
1905.0,1.0,1.0,83882.0,72.0,392226.0,1833602.0,1.25
2017.0,6.0,1.0,138434.0,96.0,204171.0,991800.0,0.41
1900.0,6.0,1.0,56700.0,45.0,1007043.0,2494697.4,0.35
2010.0,5.0,2.0,438093.0,86.0,3405585.0,2195080.0,0.64
1964.0,3.0,1.0,26498.0,73.0,208719.0,492717.2,0.16
1963.0,2.0,1.0,28296.0,23.0,348811.0,676378.0,1.51
2016.0,6.0,1.0,69404.0,100.0,312308.0,430800.0,0.58
1982.0,4.0,1.0,59670.0,66.0,485287.0,1693553.6,0.16
1982.0,3.0,1.0,44202.0,87.0,331868.0,320473.2,0.15
2018.0,1.0,1.0,24930.0,96.0,170890.0,352009.4,0.14
2004.0,13.0,1.0,120405.0,94.0,886064.0,0.0,0.15
1958.0,3.0,1.0,25016.0,88.0,165139.0,337020.4,0.13
1996.0,4.0,1.0,42048.0,73.0,257764.0,941568.0,0.17
1926.0,3.0,1.0,22018.0,85.2,84519.0,262397.0,0.76
1981.0,3.0,1.0,22895.0,80.0,89626.0,52195.0,0.2
1967.0,4.0,1.0,24800.0,66.0,199651.0,264821.8,0.16
1929.0,15.0,1.0,151039.0,91.0,2462812.0,1374684.0,0.32
1973.0,42.0,1.0,711611.0,85.0,9964506.0,4390992.8,0.56
1916.0,3.0,1.0,24171.0,82.4,123043.0,384102.0,0.94
1991.0,5.0,1.0,97737.0,95.0,580240.0,497663.0,0.65
1979.0,1.0,1.0,30004.0,46.0,108233.0,1791460.6,0.07
2007.0,12.0,1.0,175353.0,71.0,1237279.0,1682810.0,0.65
1985.0,30.0,1.0,755000.0,72.0,12661190.0,8506844.0,1.2
1930.0,5.0,1.0,31040.0,93.0,190723.0,3699.0,0.15
1987.0,3.0,1.0,22646.0,61.0,197254.0,482294.6,0.17
2012.0,5.0,1.0,59205.0,94.0,340814.0,448532.0,0.52
1971.0,15.0,1.0,73898.0,75.0,705523.0,1023220.0,0.92
1977.0,4.0,1.0,29088.0,71.0,182797.0,589581.8,0.12
1969.0,3.0,1.0,30216.0,65.0,268074.0,779506.6,0.18
2002.0,7.0,2.0,183379.0,74.0,801227.0,3809275.0,1.59
1926.0,10.0,1.0,61320.0,46.0,783804.0,1576250.0,3.66
1968.0,3.0,1.0,59502.0,27.0,586648.0,2813760.2,0.2
1970.0,5.0,1.0,34728.0,46.0,315479.0,651601.6,0.18
1990.0,4.0,1.0,27344.0,70.0,253068.0,817596.6,0.23
1974.0,1.0,1.0,25600.0,1.0,325610.0,533279.0,1.36
2011.0,1.0,1.0,60876.0,54.0,2351582.0,4950039.0,5.07
1968.0,7.0,1.0,239054.0,88.8,1503098.0,8445880.0,2.0
1989.0,26.0,1.0,358176.0,72.0,2384337.0,4207647.0,0.98
1929.0,8.0,1.0,861702.0,98.0,5110986.0,291250.0,0.55
1991.0,5.0,1.0,30796.0,68.0,196304.0,577235.2,0.18
1929.0,4.0,1.0,23616.0,60.0,59850.0,1930640.0,4.38
1958.0,4.0,1.0,36732.0,87.0,270501.0,378421.6,0.15
1956.0,2.0,1.0,39265.0,16.0,972741.0,3665312.0,5.44
2012.0,6.0,1.0,198233.0,97.0,968526.0,1290870.0,0.64
2013.0,3.0,1.0,51552.0,92.0,382586.0,887475.2,0.15
1963.0,2.0,1.0,22952.0,85.0,43813.0,412778.0,0.99
1910.0,6.0,1.0,34909.0,96.0,211633.0,324549.2,0.12
2018.0,5.0,1.0,53722.0,98.0,221097.0,705817.0,1.0
1919.0,4.0,1.0,47686.0,61.0,324596.0,524461.0,1.59
1960.0,10.0,1.0,189917.0,48.0,2859514.0,1327636.6,0.34
1916.0,3.0,2.0,71283.0,82.0,241677.0,286266.0,0.28
1980.0,1.0,1.0,24100.0,79.0,98780.0,651120.0,1.51
2002.0,6.0,1.0,225145.0,92.0,1192293.0,3472505.6,0.15
1986.0,3.0,1.0,30942.0,74.0,263756.0,486801.8,0.17
1965.0,4.0,1.0,30034.0,92.0,200477.0,543853.2,0.14
2002.0,4.0,1.0,29808.0,80.0,168171.0,496092.0,0.99
2003.0,6.0,1.0,150545.0,48.0,1439668.0,6233370.0,3.57
1962.0,4.0,1.0,21540.0,72.0,229515.0,861807.0,0.21
2015.0,4.0,1.0,47612.0,77.0,663555.0,1096800.0,1.74
1991.0,3.0,1.0,66588.0,71.0,529593.0,1191917.6,0.16
1905.0,3.0,1.0,20583.0,82.6,147382.0,379312.8,0.14
1909.0,4.0,1.0,44775.0,97.8,74427.0,203967.0,0.27
1926.0,3.0,1.0,57620.0,50.0,699119.0,1517585.0,0.28
2019.0,6.0,1.0,292926.0,73.0,2779880.0,2806620.0,1.05
2005.0,4.0,1.0,162157.0,33.6,9726733.0,13127223.0,5.48
2004.0,5.0,1.0,275130.0,69.0,3113803.0,1422200.2,0.38
2000.0,3.0,1.0,37619.0,75.0,188212.0,518647.0,0.83
1938.0,5.0,1.0,396085.0,98.6,813573.0,0.0,1.13
1988.0,3.0,10.0,166858.0,72.0,1220975.0,268330.0,0.23
1963.0,4.0,1.0,25568.0,87.0,229194.0,428226.2,0.18
1958.0,3.0,1.0,29811.0,69.0,211474.0,537466.4,0.18
1961.0,2.0,1.0,37600.0,52.0,154427.0,866910.0,1.3
